vehicle_id,timestamp,speed,engine_temp,fuel_efficiency,ambient_temp,rpm,brake_events,fault_code,anomaly_type,anomaly_detected,anomaly_score,analysis_timestamp
VEH-034,2025-07-14,38.16,79.31,8.86,40,4221,5,,normal,0,0.19047216,2025-07-27 16:05:16
VEH-035,2025-07-14,54.18,76.91,15.59,28,4203,6,,excessive_braking,1,0.9894482,2025-07-27 16:05:16
VEH-036,2025-07-14,51.66,94.59,18.91,31,3028,0,,normal,0,0.00019304689,2025-07-27 16:05:16
VEH-037,2025-07-14,52.85,90.2,20.26,37,2543,6,,excessive_braking,1,0.992263,2025-07-27 16:05:16
VEH-038,2025-07-14,35.19,100.77,16.02,36,2451,5,,normal,0,0.19641551,2025-07-27 16:05:16
VEH-039,2025-07-14,36.75,88.34,12.81,25,2186,4,,normal,0,0.020156326,2025-07-27 16:05:16
VEH-040,2025-07-14,75.6,98.87,8.99,37,4783,5,,normal,0,0.1787927,2025-07-27 16:05:16
VEH-041,2025-07-14,41.76,86.33,13.37,31,4756,0,,normal,0,0.4141265,2025-07-27 16:05:16
VEH-042,2025-07-14,71.33,97.64,16.78,28,4049,2,,normal,0,0.0037001516,2025-07-27 16:05:16
VEH-043,2025-07-14,52.01,90.54,15.89,27,3031,0,,normal,0,0.0006415244,2025-07-27 16:05:16
VEH-044,2025-07-14,45.15,89.09,12.64,30,2742,5,,normal,0,0.06363938,2025-07-27 16:05:16
VEH-045,2025-07-14,58.45,75.5,12.97,27,2785,4,,normal,0,0.002633427,2025-07-27 16:05:16
VEH-046,2025-07-14,53.13,88.02,15.21,35,4453,5,,normal,0,0.092164844,2025-07-27 16:05:16
VEH-047,2025-07-14,32.15,94.63,14.19,28,2867,6,,excessive_braking,1,0.993933,2025-07-27 16:05:16
VEH-048,2025-07-14,46.88,88.38,14.16,31,3820,0,,normal,0,0.006707493,2025-07-27 16:05:16
VEH-049,2025-07-14,84.55,94.38,19.09,39,3390,1,,normal,0,7.273473e-05,2025-07-27 16:05:16
VEH-050,2025-07-14,53.18,112.95,13.05,35,4605,6,,excessive_braking,1,0.9857591,2025-07-27 16:05:16
VEH-051,2025-07-14,69.06,109.52,17.18,40,3044,4,,normal,0,0.0039681494,2025-07-27 16:05:16
VEH-052,2025-07-14,59.86,87.02,13.03,29,2530,5,,normal,0,0.04025984,2025-07-27 16:05:16
VEH-053,2025-07-14,42.22,90.88,16.21,40,4600,4,,normal,0,0.22382659,2025-07-27 16:05:16
VEH-054,2025-07-14,46.02,91.63,12.32,29,2890,2,,normal,0,0.01342118,2025-07-27 16:05:16
VEH-055,2025-07-14,37.15,90.52,14.37,25,2027,1,,normal,0,0.0015562605,2025-07-27 16:05:16
VEH-056,2025-07-14,68.66,60.0,17.68,38,2852,6,,excessive_braking,1,0.9756445,2025-07-27 16:05:16
VEH-057,2025-07-14,55.46,73.52,16.99,32,3633,5,,normal,0,0.014314717,2025-07-27 16:05:16
VEH-058,2025-07-14,28.82,75.35,12.38,25,3421,6,,excessive_braking,1,0.98130924,2025-07-27 16:05:16
VEH-059,2025-07-14,45.68,85.21,12.01,31,2173,5,,normal,0,0.10084181,2025-07-27 16:05:16
VEH-060,2025-07-14,56.49,71.2,13.3,40,4004,1,,normal,0,0.005411836,2025-07-27 16:05:16
VEH-061,2025-07-14,89.79,69.79,12.4,26,2968,6,,excessive_braking,1,0.9942792,2025-07-27 16:05:16
VEH-062,2025-07-14,51.11,71.09,14.62,39,2333,3,,normal,0,0.00022749451,2025-07-27 16:05:16
VEH-063,2025-07-14,49.49,76.3,12.68,38,3724,1,,normal,0,0.0060989494,2025-07-27 16:05:16
VEH-064,2025-07-14,27.37,80.91,17.15,30,3236,1,,normal,0,0.0011325253,2025-07-27 16:05:16
VEH-065,2025-07-14,49.9,96.41,9.82,26,3574,6,,excessive_braking,1,0.99193794,2025-07-27 16:05:16
VEH-066,2025-07-14,52.06,86.44,12.35,33,3278,2,,normal,0,0.008960554,2025-07-27 16:05:16
VEH-067,2025-07-14,56.52,83.17,14.71,37,3862,2,,normal,0,0.0036439507,2025-07-27 16:05:16
VEH-068,2025-07-14,46.46,78.46,17.24,40,3767,3,,normal,0,0.0020564916,2025-07-27 16:05:16
VEH-069,2025-07-14,73.31,67.66,20.07,30,4229,5,,normal,0,0.04464296,2025-07-27 16:05:16
VEH-070,2025-07-14,66.69,77.78,13.35,39,4393,5,,normal,0,0.084063835,2025-07-27 16:05:16
VEH-071,2025-07-14,55.59,63.97,13.46,28,2098,2,,normal,0,0.00010171486,2025-07-27 16:05:16
VEH-072,2025-07-14,58.92,83.24,21.93,27,2351,5,,normal,0,0.005672729,2025-07-27 16:05:16
VEH-073,2025-07-14,42.07,100.38,14.33,40,4290,5,,normal,0,0.09877643,2025-07-27 16:05:16
VEH-074,2025-07-14,65.44,83.73,17.09,29,4282,1,,normal,0,0.00404486,2025-07-27 16:05:16
VEH-075,2025-07-14,32.82,89.07,10.03,35,3697,5,,normal,0,0.13005362,2025-07-27 16:05:16
VEH-076,2025-07-14,18.96,71.86,13.48,31,4085,2,,normal,0,0.012583148,2025-07-27 16:05:16
VEH-077,2025-07-14,52.29,67.76,16.59,38,3631,1,,normal,0,0.00032217783,2025-07-27 16:05:16
VEH-078,2025-07-14,45.34,88.8,14.33,34,4295,0,,normal,0,0.0310932,2025-07-27 16:05:16
VEH-079,2025-07-14,67.02,60.0,12.62,34,2033,2,,normal,0,7.154812e-05,2025-07-27 16:05:16
VEH-080,2025-07-14,66.38,86.94,16.54,25,2821,3,,normal,0,0.00031528028,2025-07-27 16:05:16
VEH-081,2025-07-14,46.38,86.02,19.35,32,4180,3,,normal,0,0.008587052,2025-07-27 16:05:16
VEH-082,2025-07-14,70.92,94.71,13.8,38,3626,2,,normal,0,0.0027695864,2025-07-27 16:05:16
VEH-083,2025-07-14,53.98,70.2,11.17,25,3227,2,,normal,0,0.004077226,2025-07-27 16:05:16
VEH-084,2025-07-14,75.02,74.47,10.16,39,3153,5,,normal,0,0.08948063,2025-07-27 16:05:16
VEH-085,2025-07-14,16.84,80.39,16.96,25,3344,0,,normal,0,0.0020029328,2025-07-27 16:05:16
VEH-086,2025-07-14,44.94,70.77,17.24,37,4471,2,,normal,0,0.04191477,2025-07-27 16:05:16
VEH-087,2025-07-14,45.99,96.47,15.34,37,3047,2,,normal,0,0.005079271,2025-07-27 16:05:16
VEH-088,2025-07-14,52.71,65.77,14.5,26,2206,6,,excessive_braking,1,0.9865823,2025-07-27 16:05:16
VEH-089,2025-07-14,51.45,82.19,11.01,35,4230,3,,normal,0,0.075877085,2025-07-27 16:05:16
VEH-090,2025-07-14,70.91,88.08,14.5,36,3461,2,,normal,0,0.00093209685,2025-07-27 16:05:16
VEH-091,2025-07-14,61.92,90.14,17.67,38,4830,0,,high_rpm,0,0.2185645,2025-07-27 16:05:16
VEH-092,2025-07-14,68.7,74.65,16.93,35,2095,6,,excessive_braking,1,0.98668045,2025-07-27 16:05:16
VEH-093,2025-07-14,54.88,84.7,16.69,33,4333,5,,normal,0,0.05716846,2025-07-27 16:05:16
VEH-094,2025-07-14,42.89,76.59,15.31,34,3077,4,,normal,0,0.0022266938,2025-07-27 16:05:16
VEH-095,2025-07-14,49.93,98.41,14.51,39,2247,6,,excessive_braking,1,0.99677837,2025-07-27 16:05:16
VEH-096,2025-07-14,42.39,73.05,15.75,30,4700,2,,normal,0,0.16603398,2025-07-27 16:05:16
VEH-097,2025-07-14,41.74,93.65,15.45,28,2700,1,,normal,0,0.0023816242,2025-07-27 16:05:16
VEH-098,2025-07-14,60.4,73.09,12.97,38,2865,3,,normal,0,0.0012004691,2025-07-27 16:05:16
VEH-099,2025-07-14,41.4,86.79,11.05,33,2797,1,,normal,0,0.014843812,2025-07-27 16:05:16
VEH-100,2025-07-14,65.02,84.48,14.46,27,3033,3,,normal,0,0.0011677782,2025-07-27 16:05:16
VEH-001,2025-07-15,42.89,87.17,23.04,35,2901,6,,excessive_braking,1,0.9906222,2025-07-27 16:05:16
VEH-002,2025-07-15,60.68,73.41,19.34,39,3622,2,,normal,0,0.00022370944,2025-07-27 16:05:16
VEH-003,2025-07-15,73.89,79.86,20.41,31,3269,1,,normal,0,2.266868e-05,2025-07-27 16:05:16
VEH-004,2025-07-15,61.62,81.45,22.21,39,4813,5,,high_rpm,1,0.73874176,2025-07-27 16:05:16
VEH-005,2025-07-15,45.33,95.49,8.5,30,4321,0,,normal,0,0.3073155,2025-07-27 16:05:16
VEH-006,2025-07-15,62.12,99.13,15.43,27,3071,6,,excessive_braking,1,0.98889977,2025-07-27 16:05:16
VEH-007,2025-07-15,22.37,97.18,15.97,31,4037,3,,normal,0,0.10200669,2025-07-27 16:05:16
VEH-008,2025-07-15,62.67,73.13,15.59,38,2316,4,,normal,0,0.00038100855,2025-07-27 16:05:16
VEH-009,2025-07-15,68.07,105.39,8.06,37,3441,6,,excessive_braking,1,0.99109036,2025-07-27 16:05:16
VEH-010,2025-07-15,41.66,90.16,18.9,27,4682,1,,normal,0,0.16243194,2025-07-27 16:05:16
VEH-011,2025-07-15,58.45,74.9,14.96,32,2569,2,,normal,0,0.00015232949,2025-07-27 16:05:16
VEH-012,2025-07-15,58.81,71.18,14.4,27,2336,6,,excessive_braking,1,0.9904238,2025-07-27 16:05:16
VEH-013,2025-07-15,39.89,73.49,13.62,34,4523,0,,normal,0,0.098201305,2025-07-27 16:05:16
VEH-014,2025-07-15,63.15,76.14,16.63,40,4804,3,,high_rpm,0,0.37965193,2025-07-27 16:05:16
VEH-015,2025-07-15,51.27,83.66,15.15,26,2964,4,,normal,0,0.0022616908,2025-07-27 16:05:16
VEH-016,2025-07-15,42.07,103.26,16.22,25,4720,0,,normal,1,0.5368477,2025-07-27 16:05:16
VEH-017,2025-07-15,31.16,84.98,17.32,39,3312,2,,normal,0,0.0017606263,2025-07-27 16:05:16
VEH-018,2025-07-15,54.65,83.38,15.27,38,4109,2,,normal,0,0.006648975,2025-07-27 16:05:16
VEH-019,2025-07-15,65.45,89.93,16.14,32,3092,2,,normal,0,0.00029905845,2025-07-27 16:05:16
VEH-020,2025-07-15,50.51,87.85,17.57,40,3886,5,,normal,0,0.025480589,2025-07-27 16:05:16
VEH-021,2025-07-15,41.87,82.03,14.17,39,3639,4,,normal,0,0.015881034,2025-07-27 16:05:16
VEH-022,2025-07-15,71.36,96.38,16.26,27,3804,4,,normal,0,0.0053182156,2025-07-27 16:05:16
VEH-023,2025-07-15,75.77,91.75,14.65,29,3629,0,,normal,0,0.0007739869,2025-07-27 16:05:16
VEH-024,2025-07-15,59.26,84.05,12.2,28,2636,6,,excessive_braking,1,0.9952353,2025-07-27 16:05:16
VEH-025,2025-07-15,60.53,85.87,11.7,25,2718,5,,normal,0,0.052640382,2025-07-27 16:05:16
VEH-026,2025-07-15,51.49,92.59,12.32,26,4978,0,,high_rpm,1,0.7494215,2025-07-27 16:05:16
VEH-027,2025-07-15,56.64,88.3,17.22,30,4009,3,,normal,0,0.0042486796,2025-07-27 16:05:16
VEH-028,2025-07-15,57.73,97.55,9.74,32,2043,3,,normal,0,0.027144369,2025-07-27 16:05:16
VEH-029,2025-07-15,47.58,86.4,13.22,28,4995,3,,high_rpm,1,0.6450237,2025-07-27 16:05:16
VEH-030,2025-07-15,45.45,78.06,15.38,39,2303,5,,normal,0,0.018086387,2025-07-27 16:05:16
VEH-031,2025-07-15,54.5,105.57,14.49,31,4706,3,,normal,0,0.1486895,2025-07-27 16:05:16
VEH-032,2025-07-15,83.92,99.45,18.08,37,4514,2,,normal,0,0.021171113,2025-07-27 16:05:16
VEH-033,2025-07-15,39.23,79.97,14.83,28,3727,5,,normal,0,0.01427109,2025-07-27 16:05:16
VEH-034,2025-07-15,17.34,74.69,19.83,27,3342,4,,normal,0,0.0016411521,2025-07-27 16:05:16
VEH-035,2025-07-15,62.91,82.13,9.91,30,2414,5,,normal,0,0.11484711,2025-07-27 16:05:16
VEH-036,2025-07-15,45.48,82.76,16.24,40,4747,4,,normal,0,0.44446713,2025-07-27 16:05:16
VEH-037,2025-07-15,78.72,97.53,15.37,35,2872,4,,normal,0,0.0012620639,2025-07-27 16:05:16
VEH-038,2025-07-15,40.02,83.01,17.1,34,2428,0,,normal,0,9.237074e-05,2025-07-27 16:05:16
VEH-039,2025-07-15,54.03,76.22,14.39,35,2907,3,,normal,0,0.00084213016,2025-07-27 16:05:16
VEH-040,2025-07-15,48.92,78.33,13.59,35,3389,5,,normal,0,0.035441842,2025-07-27 16:05:16
VEH-041,2025-07-15,24.11,91.07,13.99,27,3019,3,,normal,0,0.029229522,2025-07-27 16:05:16
VEH-042,2025-07-15,71.56,67.58,16.21,27,2408,0,,normal,0,8.214876e-06,2025-07-27 16:05:16
VEH-043,2025-07-15,66.72,91.21,14.39,29,3069,6,,excessive_braking,1,0.9907144,2025-07-27 16:05:16
VEH-044,2025-07-15,49.3,91.75,17.41,26,4331,5,,normal,0,0.047191154,2025-07-27 16:05:16
VEH-045,2025-07-15,45.1,84.29,13.35,31,2000,0,,normal,0,0.00043685065,2025-07-27 16:05:16
VEH-046,2025-07-15,47.13,98.96,21.33,25,2548,1,,normal,0,0.00018848649,2025-07-27 16:05:16
VEH-047,2025-07-15,58.14,90.84,14.7,27,4569,5,,normal,0,0.0813215,2025-07-27 16:05:16
VEH-048,2025-07-15,79.19,78.93,15.42,31,2298,4,,normal,0,0.00028705242,2025-07-27 16:05:16
VEH-049,2025-07-15,42.72,79.02,18.1,36,4544,2,,normal,0,0.07934665,2025-07-27 16:05:16
VEH-050,2025-07-15,61.08,87.49,20.21,26,4782,0,,normal,0,0.082890645,2025-07-27 16:05:16
VEH-051,2025-07-15,60.12,86.46,18.07,29,4705,6,,excessive_braking,1,0.9978361,2025-07-27 16:05:16
VEH-052,2025-07-15,48.13,92.86,15.29,40,3449,2,,normal,0,0.004041036,2025-07-27 16:05:16
VEH-053,2025-07-15,95.33,97.42,18.19,27,2704,0,,normal,0,1.1304344e-05,2025-07-27 16:05:16
VEH-054,2025-07-15,63.73,62.2,11.87,25,3862,3,,normal,0,0.010899874,2025-07-27 16:05:16
VEH-055,2025-07-15,53.04,91.2,12.93,33,3435,6,,excessive_braking,1,0.990302,2025-07-27 16:05:16
VEH-056,2025-07-15,55.98,83.45,15.87,27,4913,1,,high_rpm,0,0.45247307,2025-07-27 16:05:16
VEH-057,2025-07-15,49.9,89.81,13.2,30,3966,0,,normal,0,0.015691787,2025-07-27 16:05:16
VEH-058,2025-07-15,60.24,96.74,14.64,31,3791,0,,normal,0,0.0042816894,2025-07-27 16:05:16
VEH-059,2025-07-15,49.14,107.39,19.81,36,4889,5,,high_rpm,1,0.62084615,2025-07-27 16:05:16
VEH-060,2025-07-15,43.45,97.23,21.07,25,3933,1,,normal,0,0.0034492624,2025-07-27 16:05:16
VEH-061,2025-07-15,30.29,73.27,19.71,26,2808,5,,normal,0,0.0058145444,2025-07-27 16:05:16
VEH-062,2025-07-15,66.26,88.2,14.81,39,4880,6,,excessive_braking,1,0.99829495,2025-07-27 16:05:16
VEH-063,2025-07-15,36.3,85.13,14.88,36,4975,1,,high_rpm,1,0.77100885,2025-07-27 16:05:16
VEH-064,2025-07-15,39.81,83.53,16.17,28,3623,4,,normal,0,0.0063360864,2025-07-27 16:05:16
VEH-065,2025-07-15,80.29,92.17,9.37,31,3299,4,,normal,0,0.014404029,2025-07-27 16:05:16
VEH-066,2025-07-15,67.7,73.07,17.88,40,2843,6,,excessive_braking,1,0.98260605,2025-07-27 16:05:16
VEH-067,2025-07-15,34.31,73.14,16.34,34,4211,0,,normal,0,0.0067337663,2025-07-27 16:05:16
VEH-068,2025-07-15,64.02,95.2,16.5,28,3124,3,,normal,0,0.001023119,2025-07-27 16:05:16
VEH-069,2025-07-15,51.12,87.31,17.27,26,2896,5,,normal,0,0.01458358,2025-07-27 16:05:16
VEH-070,2025-07-15,50.62,79.22,16.49,28,4515,6,,excessive_braking,1,0.9946496,2025-07-27 16:05:16
VEH-071,2025-07-15,40.59,89.08,15.02,36,4177,0,,normal,0,0.017081242,2025-07-27 16:05:16
VEH-072,2025-07-15,48.14,89.27,24.51,34,4760,5,,normal,1,0.8185003,2025-07-27 16:05:16
VEH-073,2025-07-15,60.99,100.7,11.73,26,4691,2,,normal,0,0.16762674,2025-07-27 16:05:16
VEH-074,2025-07-15,24.03,102.56,20.35,32,4193,6,P0128,engine_overheat_at_idle,1,0.99297327,2025-07-27 16:05:16
VEH-075,2025-07-15,58.77,91.24,12.58,28,4708,1,,normal,0,0.27885935,2025-07-27 16:05:16
VEH-076,2025-07-15,69.0,76.59,20.67,25,4605,1,,normal,0,0.017099215,2025-07-27 16:05:16
VEH-077,2025-07-15,89.49,74.64,18.32,30,3930,1,,normal,0,0.00016185342,2025-07-27 16:05:16
VEH-078,2025-07-15,42.0,77.26,14.81,32,4859,5,,high_rpm,1,0.50770485,2025-07-27 16:05:16
VEH-079,2025-07-15,65.38,83.54,19.46,33,2933,5,,normal,0,0.010092726,2025-07-27 16:05:16
VEH-080,2025-07-15,70.94,80.62,15.45,39,3587,0,,normal,0,0.0002813457,2025-07-27 16:05:16
VEH-081,2025-07-15,69.38,96.82,14.38,35,3207,5,,normal,0,0.024112249,2025-07-27 16:05:16
VEH-082,2025-07-15,50.52,69.91,15.18,30,2776,1,,normal,0,0.00012263657,2025-07-27 16:05:16
VEH-083,2025-07-15,53.25,75.47,12.72,25,3023,5,,normal,0,0.02913005,2025-07-27 16:05:16
VEH-084,2025-07-15,64.7,96.23,17.79,37,2396,6,,excessive_braking,1,0.99343127,2025-07-27 16:05:16
VEH-085,2025-07-15,75.56,66.33,14.45,30,2043,5,,normal,0,0.013074364,2025-07-27 16:05:16
VEH-086,2025-07-15,75.37,111.73,19.53,31,2322,6,,excessive_braking,1,0.9925009,2025-07-27 16:05:16
VEH-087,2025-07-15,46.94,83.34,9.67,32,4091,1,,normal,0,0.101635896,2025-07-27 16:05:16
VEH-088,2025-07-15,53.82,82.15,13.53,38,3772,4,,normal,0,0.015405894,2025-07-27 16:05:16
VEH-089,2025-07-15,52.0,81.88,18.94,32,2245,6,,excessive_braking,1,0.98568803,2025-07-27 16:05:16
VEH-090,2025-07-15,36.7,73.74,16.69,28,2685,1,,normal,0,0.00015804905,2025-07-27 16:05:16
VEH-091,2025-07-15,43.95,72.27,13.66,29,2146,5,,normal,0,0.027682442,2025-07-27 16:05:16
VEH-092,2025-07-15,75.44,105.8,14.42,34,3003,0,,normal,0,0.0005858442,2025-07-27 16:05:16
VEH-093,2025-07-15,34.25,100.36,19.1,35,4735,5,,normal,0,0.39697576,2025-07-27 16:05:16
VEH-094,2025-07-15,46.17,75.52,11.66,25,3287,6,,excessive_braking,1,0.9909272,2025-07-27 16:05:16
VEH-095,2025-07-15,49.91,96.91,15.96,27,3011,6,,excessive_braking,1,0.9915758,2025-07-27 16:05:16
VEH-096,2025-07-15,67.48,86.45,14.99,25,4661,3,,normal,0,0.11183925,2025-07-27 16:05:16
VEH-097,2025-07-15,51.95,71.73,11.26,36,2132,6,,excessive_braking,1,0.997679,2025-07-27 16:05:16
VEH-098,2025-07-15,23.03,79.08,19.87,28,2753,1,,normal,0,0.00018616044,2025-07-27 16:05:16
VEH-099,2025-07-15,53.78,82.94,16.47,34,3980,5,,normal,0,0.024473578,2025-07-27 16:05:16
VEH-100,2025-07-15,47.42,87.03,10.76,26,2210,0,,normal,0,0.0035528701,2025-07-27 16:05:16
VEH-001,2025-07-16,82.74,86.32,14.72,25,4938,6,,excessive_braking,1,0.99827224,2025-07-27 16:05:16
VEH-002,2025-07-16,73.68,97.64,16.51,34,2270,4,,normal,0,0.0007355515,2025-07-27 16:05:16
VEH-003,2025-07-16,67.02,79.37,12.07,26,2990,5,,normal,0,0.03944769,2025-07-27 16:05:16
VEH-004,2025-07-16,34.16,75.12,12.96,32,2568,3,,normal,0,0.0026327756,2025-07-27 16:05:16
VEH-005,2025-07-16,64.14,99.67,13.44,28,3267,0,,normal,0,0.0039096875,2025-07-27 16:05:16
VEH-006,2025-07-16,56.1,100.45,15.21,36,4111,4,,normal,0,0.02251074,2025-07-27 16:05:16
VEH-007,2025-07-16,53.63,106.73,17.04,34,2128,3,,normal,0,0.0037093777,2025-07-27 16:05:16
VEH-008,2025-07-16,39.31,106.37,11.2,32,4805,4,,high_rpm,0,0.40971768,2025-07-27 16:05:16
VEH-009,2025-07-16,40.46,90.84,14.55,30,2928,6,,excessive_braking,1,0.99171317,2025-07-27 16:05:16
VEH-010,2025-07-16,40.03,84.39,17.12,27,4054,3,,normal,0,0.0074570845,2025-07-27 16:05:16
VEH-011,2025-07-16,49.14,89.59,14.11,31,2084,6,,excessive_braking,1,0.9960607,2025-07-27 16:05:16
VEH-012,2025-07-16,17.91,93.27,23.27,31,3303,6,,excessive_braking,1,0.99444985,2025-07-27 16:05:16
VEH-013,2025-07-16,45.85,88.75,15.83,26,2516,1,,normal,0,0.00061412767,2025-07-27 16:05:16
VEH-014,2025-07-16,38.1,88.44,12.03,37,3334,5,,normal,0,0.08696726,2025-07-27 16:05:16
VEH-015,2025-07-16,29.14,85.52,7.76,31,2749,3,,low_fuel_efficiency,0,0.16638286,2025-07-27 16:05:16
VEH-016,2025-07-16,55.66,65.24,14.14,35,4227,0,,normal,0,0.005969857,2025-07-27 16:05:16
VEH-017,2025-07-16,36.6,80.79,17.09,37,2594,0,,normal,0,0.00011117754,2025-07-27 16:05:16
VEH-018,2025-07-16,78.2,89.01,16.63,26,4626,3,,normal,0,0.07154321,2025-07-27 16:05:16
VEH-019,2025-07-16,64.43,97.19,11.16,32,4289,4,,normal,0,0.042915177,2025-07-27 16:05:16
VEH-020,2025-07-16,77.38,89.04,9.64,33,2295,4,,normal,0,0.0058474494,2025-07-27 16:05:16
VEH-021,2025-07-16,59.17,81.03,15.55,31,2712,6,,excessive_braking,1,0.9924351,2025-07-27 16:05:16
VEH-022,2025-07-16,50.41,74.42,18.37,30,4350,3,,normal,0,0.014941681,2025-07-27 16:05:16
VEH-023,2025-07-16,57.92,85.44,15.89,32,4712,4,,normal,0,0.23886324,2025-07-27 16:05:16
VEH-024,2025-07-16,63.1,118.87,10.44,35,3197,1,,normal,0,0.06615296,2025-07-27 16:05:16
VEH-025,2025-07-16,39.71,85.69,12.97,33,2617,1,,normal,0,0.0032854802,2025-07-27 16:05:16
VEH-026,2025-07-16,66.99,78.05,14.29,33,2176,3,,normal,0,0.0001800179,2025-07-27 16:05:16
VEH-027,2025-07-16,58.55,62.29,8.29,40,3493,5,,normal,0,0.15821,2025-07-27 16:05:16
VEH-028,2025-07-16,49.77,75.16,18.19,36,4912,1,,high_rpm,0,0.3631557,2025-07-27 16:05:16
VEH-029,2025-07-16,61.17,73.47,11.72,38,3056,6,,excessive_braking,1,0.9964145,2025-07-27 16:05:16
VEH-030,2025-07-16,52.78,87.64,12.58,39,4111,6,,excessive_braking,1,0.98985904,2025-07-27 16:05:16
VEH-031,2025-07-16,65.33,82.81,10.51,39,2324,0,,normal,0,0.00049658376,2025-07-27 16:05:16
VEH-032,2025-07-16,53.56,78.55,17.29,38,4060,3,,normal,0,0.0037858856,2025-07-27 16:05:16
VEH-033,2025-07-16,39.15,100.82,16.64,29,2931,3,,normal,0,0.017171333,2025-07-27 16:05:16
VEH-034,2025-07-16,50.58,84.52,15.47,35,4483,5,,normal,0,0.114355244,2025-07-27 16:05:16
VEH-035,2025-07-16,65.37,74.53,17.12,27,2836,4,,normal,0,0.000311863,2025-07-27 16:05:16
VEH-036,2025-07-16,44.39,117.63,22.07,25,4310,0,,normal,0,0.10788499,2025-07-27 16:05:16
VEH-037,2025-07-16,59.93,88.35,9.87,26,3098,0,,normal,0,0.015403827,2025-07-27 16:05:16
VEH-038,2025-07-16,58.01,76.41,15.69,31,4923,3,,high_rpm,1,0.56808174,2025-07-27 16:05:16
VEH-039,2025-07-16,79.9,88.02,14.04,25,4022,6,,excessive_braking,1,0.9868337,2025-07-27 16:05:16
VEH-040,2025-07-16,23.37,87.26,13.93,25,3080,6,,excessive_braking,1,0.98920465,2025-07-27 16:05:16
VEH-041,2025-07-16,50.34,98.12,18.36,30,4466,3,,normal,0,0.07052706,2025-07-27 16:05:16
VEH-042,2025-07-16,51.05,85.4,19.06,34,3450,3,,normal,0,0.0006524487,2025-07-27 16:05:16
VEH-043,2025-07-16,39.49,80.73,16.88,37,2522,5,,normal,0,0.015103297,2025-07-27 16:05:16
VEH-044,2025-07-16,61.19,91.36,19.87,35,2235,5,,normal,0,0.012392699,2025-07-27 16:05:16
VEH-045,2025-07-16,56.39,97.16,18.59,37,3187,3,,normal,0,0.0009066236,2025-07-27 16:05:16
VEH-046,2025-07-16,33.76,87.24,16.24,38,2907,5,,normal,0,0.03489435,2025-07-27 16:05:16
VEH-047,2025-07-16,42.4,89.17,12.58,40,3744,0,,normal,0,0.016827486,2025-07-27 16:05:16
VEH-048,2025-07-16,69.63,88.02,18.3,33,2434,1,,normal,0,1.4525654e-05,2025-07-27 16:05:16
VEH-049,2025-07-16,53.81,68.38,13.38,40,2477,3,,normal,0,0.00046727902,2025-07-27 16:05:16
VEH-050,2025-07-16,31.6,94.76,16.01,27,2712,2,,normal,0,0.0084871445,2025-07-27 16:05:16
VEH-051,2025-07-16,43.32,75.08,16.12,26,3058,6,,excessive_braking,1,0.9821578,2025-07-27 16:05:16
VEH-052,2025-07-16,44.34,84.2,14.84,28,4853,1,,high_rpm,0,0.44999042,2025-07-27 16:05:16
VEH-053,2025-07-16,40.69,71.18,12.33,32,4340,2,,normal,0,0.050400775,2025-07-27 16:05:16
VEH-054,2025-07-16,55.71,77.59,10.98,38,2813,2,,normal,0,0.0028936344,2025-07-27 16:05:16
VEH-055,2025-07-16,56.73,76.66,9.11,37,2879,3,,normal,0,0.01912118,2025-07-27 16:05:16
VEH-056,2025-07-16,70.02,67.93,16.43,32,4428,2,,normal,0,0.012077676,2025-07-27 16:05:16
VEH-057,2025-07-16,61.91,87.88,14.53,28,4209,3,,normal,0,0.0155164115,2025-07-27 16:05:16
VEH-058,2025-07-16,85.78,77.15,15.16,28,3014,1,,normal,0,7.44564e-05,2025-07-27 16:05:16
VEH-059,2025-07-16,35.71,101.14,20.93,38,3864,0,,normal,0,0.0050076754,2025-07-27 16:05:16
VEH-060,2025-07-16,77.65,92.62,10.06,27,4494,1,,normal,0,0.10519321,2025-07-27 16:05:16
VEH-061,2025-07-16,70.98,97.87,16.61,29,2207,4,,normal,0,0.00092321227,2025-07-27 16:05:16
VEH-062,2025-07-16,53.14,69.96,14.59,40,4075,2,,normal,0,0.005407162,2025-07-27 16:05:16
VEH-063,2025-07-16,71.51,84.24,14.31,27,4287,4,,normal,0,0.019202275,2025-07-27 16:05:16
VEH-064,2025-07-16,69.09,81.87,18.33,34,4360,4,,normal,0,0.021517655,2025-07-27 16:05:16
VEH-065,2025-07-16,66.17,93.41,12.83,34,4910,6,,excessive_braking,1,0.9964264,2025-07-27 16:05:16
VEH-066,2025-07-16,87.74,71.35,11.5,29,4939,4,,high_rpm,1,0.6425843,2025-07-27 16:05:16
VEH-067,2025-07-16,53.68,69.28,11.93,37,3457,5,,normal,0,0.05853965,2025-07-27 16:05:16
VEH-068,2025-07-16,59.77,96.25,14.01,27,3048,3,,normal,0,0.0044115977,2025-07-27 16:05:16
VEH-069,2025-07-16,34.87,68.78,15.78,33,4270,3,,normal,0,0.015487898,2025-07-27 16:05:16
VEH-070,2025-07-16,44.04,80.06,15.15,31,3605,3,,normal,0,0.0039488827,2025-07-27 16:05:16
VEH-071,2025-07-16,51.21,79.84,15.2,26,4991,1,,high_rpm,1,0.5977849,2025-07-27 16:05:16
